id,type,amount,tourist_id,zone,timestamp
1292,SOUVENIR_SALE,15.0,6,Central Hub,2026-05-21T17:28:55.631787515
1293,SOUVENIR_SALE,15.0,7,Central Hub,2026-05-21T17:28:55.631793249
1294,SPA_SERVICE,20.0,9,Bathroom Zone,2026-05-21T17:28:55.631799096
1295,SOUVENIR_SALE,15.0,11,Central Hub,2026-05-21T17:28:55.631804424
1296,SOUVENIR_SALE,15.0,23,Central Hub,2026-05-21T17:28:55.631811378
1297,SOUVENIR_SALE,15.0,25,Central Hub,2026-05-21T17:28:55.631817933
1298,SOUVENIR_SALE,15.0,26,Central Hub,2026-05-21T17:28:55.631823655
1299,SOUVENIR_SALE,15.0,27,Central Hub,2026-05-21T17:28:55.631828998
1300,SOUVENIR_SALE,15.0,28,Central Hub,2026-05-21T17:28:55.631834125
1301,SOUVENIR_SALE,15.0,33,Central Hub,2026-05-21T17:28:55.631876158
1302,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.631885116
1303,SOUVENIR_SALE,15.0,41,Central Hub,2026-05-21T17:28:55.631892099
1304,SOUVENIR_SALE,15.0,42,Central Hub,2026-05-21T17:28:55.631897926
1305,SOUVENIR_SALE,15.0,46,Central Hub,2026-05-21T17:28:55.631904941
1306,SOUVENIR_SALE,15.0,47,Central Hub,2026-05-21T17:28:55.631910953
1307,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.631926372
1308,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.631935515
1309,SOUVENIR_SALE,15.0,5,Central Hub,2026-05-21T17:28:55.631941799
1310,SOUVENIR_SALE,15.0,10,Central Hub,2026-05-21T17:28:55.631958138
1311,SOUVENIR_SALE,15.0,11,Central Hub,2026-05-21T17:28:55.632053809
1312,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.632071455
1313,SOUVENIR_SALE,15.0,15,Central Hub,2026-05-21T17:28:55.632078190
1314,SOUVENIR_SALE,15.0,17,Central Hub,2026-05-21T17:28:55.632084621
1315,SOUVENIR_SALE,15.0,18,Central Hub,2026-05-21T17:28:55.632107267
1316,SOUVENIR_SALE,15.0,19,Central Hub,2026-05-21T17:28:55.632112874
1317,SOUVENIR_SALE,15.0,25,Central Hub,2026-05-21T17:28:55.632292283
1318,SOUVENIR_SALE,15.0,26,Central Hub,2026-05-21T17:28:55.632305948
1319,SOUVENIR_SALE,15.0,31,Central Hub,2026-05-21T17:28:55.632312840
1320,SOUVENIR_SALE,15.0,32,Central Hub,2026-05-21T17:28:55.632319942
1321,SOUVENIR_SALE,15.0,35,Central Hub,2026-05-21T17:28:55.632326991
1322,SOUVENIR_SALE,15.0,37,Central Hub,2026-05-21T17:28:55.632333012
1323,SOUVENIR_SALE,15.0,38,Central Hub,2026-05-21T17:28:55.632338510
1324,SOUVENIR_SALE,15.0,39,Central Hub,2026-05-21T17:28:55.632343660
1325,SOUVENIR_SALE,15.0,48,Central Hub,2026-05-21T17:28:55.632350838
1326,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.632377448
1327,SOUVENIR_SALE,15.0,3,Central Hub,2026-05-21T17:28:55.632387254
1328,SOUVENIR_SALE,15.0,8,Central Hub,2026-05-21T17:28:55.632399993
1329,SOUVENIR_SALE,15.0,9,Central Hub,2026-05-21T17:28:55.632406008
1330,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.632413707
1331,SOUVENIR_SALE,15.0,14,Central Hub,2026-05-21T17:28:55.632419346
1332,SOUVENIR_SALE,15.0,16,Central Hub,2026-05-21T17:28:55.632425061
1333,SOUVENIR_SALE,15.0,18,Central Hub,2026-05-21T17:28:55.632432083
1334,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.632440839
1335,SOUVENIR_SALE,15.0,25,Central Hub,2026-05-21T17:28:55.632451483
1336,SOUVENIR_SALE,15.0,29,Central Hub,2026-05-21T17:28:55.632459091
1337,SOUVENIR_SALE,15.0,34,Central Hub,2026-05-21T17:28:55.632465183
1338,SOUVENIR_SALE,15.0,35,Central Hub,2026-05-21T17:28:55.632473129
1339,SOUVENIR_SALE,15.0,39,Central Hub,2026-05-21T17:28:55.632479206
1340,SOUVENIR_SALE,15.0,41,Central Hub,2026-05-21T17:28:55.632484769
1341,SOUVENIR_SALE,15.0,46,Central Hub,2026-05-21T17:28:55.632492383
1342,SOUVENIR_SALE,15.0,50,Central Hub,2026-05-21T17:28:55.632498646
1343,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.632512448
1344,SPA_SERVICE,20.0,1,Bathroom Zone,2026-05-21T17:28:55.632521586
1345,SPA_SERVICE,20.0,2,Bathroom Zone,2026-05-21T17:28:55.632528786
1346,SOUVENIR_SALE,15.0,4,Central Hub,2026-05-21T17:28:55.632535027
1347,SOUVENIR_SALE,15.0,7,Central Hub,2026-05-21T17:28:55.632541477
1348,SOUVENIR_SALE,15.0,8,Central Hub,2026-05-21T17:28:55.632549258
1349,SPA_SERVICE,20.0,9,Bathroom Zone,2026-05-21T17:28:55.632556475
1350,SOUVENIR_SALE,15.0,17,Central Hub,2026-05-21T17:28:55.632563977
1351,SOUVENIR_SALE,15.0,21,Central Hub,2026-05-21T17:28:55.632570851
1352,SOUVENIR_SALE,15.0,28,Central Hub,2026-05-21T17:28:55.632579991
1353,SOUVENIR_SALE,15.0,31,Central Hub,2026-05-21T17:28:55.632587073
1354,SOUVENIR_SALE,15.0,32,Central Hub,2026-05-21T17:28:55.632595305
1355,SOUVENIR_SALE,15.0,33,Central Hub,2026-05-21T17:28:55.632601931
1356,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.632608392
1357,SOUVENIR_SALE,15.0,41,Central Hub,2026-05-21T17:28:55.632616926
1358,SOUVENIR_SALE,15.0,42,Central Hub,2026-05-21T17:28:55.632622785
1359,SOUVENIR_SALE,15.0,47,Central Hub,2026-05-21T17:28:55.632629504
1360,SOUVENIR_SALE,15.0,48,Central Hub,2026-05-21T17:28:55.632636013
1361,SOUVENIR_SALE,15.0,50,Central Hub,2026-05-21T17:28:55.632641826
1362,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.632652955
1363,SOUVENIR_SALE,15.0,9,Central Hub,2026-05-21T17:28:55.632662626
1364,SOUVENIR_SALE,15.0,10,Central Hub,2026-05-21T17:28:55.632668018
1365,SOUVENIR_SALE,15.0,11,Central Hub,2026-05-21T17:28:55.632673381
1366,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.632679035
1367,SOUVENIR_SALE,15.0,14,Central Hub,2026-05-21T17:28:55.632686300
1368,SOUVENIR_SALE,15.0,16,Central Hub,2026-05-21T17:28:55.632692388
1369,SOUVENIR_SALE,15.0,21,Central Hub,2026-05-21T17:28:55.632698603
1370,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.632705065
1371,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.632715355
1372,SOUVENIR_SALE,15.0,28,Central Hub,2026-05-21T17:28:55.632725437
1373,SOUVENIR_SALE,15.0,32,Central Hub,2026-05-21T17:28:55.632731990
1374,SOUVENIR_SALE,15.0,33,Central Hub,2026-05-21T17:28:55.632737770
1375,SOUVENIR_SALE,15.0,34,Central Hub,2026-05-21T17:28:55.632743088
1376,SOUVENIR_SALE,15.0,35,Central Hub,2026-05-21T17:28:55.632748554
1377,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.632754924
1378,SOUVENIR_SALE,15.0,40,Central Hub,2026-05-21T17:28:55.632761202
1379,SOUVENIR_SALE,15.0,41,Central Hub,2026-05-21T17:28:55.632766679
1380,SOUVENIR_SALE,15.0,44,Central Hub,2026-05-21T17:28:55.632772866
1381,SOUVENIR_SALE,15.0,46,Central Hub,2026-05-21T17:28:55.632782557
1382,SOUVENIR_SALE,15.0,47,Central Hub,2026-05-21T17:28:55.632790621
1383,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.632802008
1384,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.632809948
1385,SOUVENIR_SALE,15.0,5,Central Hub,2026-05-21T17:28:55.632817374
1386,SOUVENIR_SALE,15.0,7,Central Hub,2026-05-21T17:28:55.632823857
1387,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.632829956
1388,SOUVENIR_SALE,15.0,14,Central Hub,2026-05-21T17:28:55.632839281
1389,SOUVENIR_SALE,15.0,16,Central Hub,2026-05-21T17:28:55.632846981
1390,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.632853813
1391,SOUVENIR_SALE,15.0,26,Central Hub,2026-05-21T17:28:55.632859987
1392,SOUVENIR_SALE,15.0,29,Central Hub,2026-05-21T17:28:55.632867812
1393,SOUVENIR_SALE,15.0,34,Central Hub,2026-05-21T17:28:55.632877724
1394,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.632885016
1395,SOUVENIR_SALE,15.0,44,Central Hub,2026-05-21T17:28:55.632894680
1396,SOUVENIR_SALE,15.0,45,Central Hub,2026-05-21T17:28:55.632900847
1397,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.632915545
1398,SOUVENIR_SALE,15.0,3,Central Hub,2026-05-21T17:28:55.632925801
1399,SOUVENIR_SALE,15.0,5,Central Hub,2026-05-21T17:28:55.632931718
1400,SOUVENIR_SALE,15.0,7,Central Hub,2026-05-21T17:28:55.632937355
1401,SPA_SERVICE,20.0,8,Bathroom Zone,2026-05-21T17:28:55.632944293
1402,SPA_SERVICE,20.0,10,Bathroom Zone,2026-05-21T17:28:55.632955161
1403,SOUVENIR_SALE,15.0,11,Central Hub,2026-05-21T17:28:55.633185839
1404,SOUVENIR_SALE,15.0,16,Central Hub,2026-05-21T17:28:55.633419725
1405,SOUVENIR_SALE,15.0,18,Central Hub,2026-05-21T17:28:55.633457249
1406,SOUVENIR_SALE,15.0,21,Central Hub,2026-05-21T17:28:55.633473493
1407,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.633518799
1408,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.633550034
1409,SOUVENIR_SALE,15.0,25,Central Hub,2026-05-21T17:28:55.633630345
1410,SOUVENIR_SALE,15.0,27,Central Hub,2026-05-21T17:28:55.633728336
1411,SOUVENIR_SALE,15.0,28,Central Hub,2026-05-21T17:28:55.633843523
1412,SOUVENIR_SALE,15.0,35,Central Hub,2026-05-21T17:28:55.633894069
1413,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.633980925
1414,SOUVENIR_SALE,15.0,37,Central Hub,2026-05-21T17:28:55.634081133
1415,SOUVENIR_SALE,15.0,38,Central Hub,2026-05-21T17:28:55.634161294
1416,SOUVENIR_SALE,15.0,39,Central Hub,2026-05-21T17:28:55.634215401
1417,SOUVENIR_SALE,15.0,42,Central Hub,2026-05-21T17:28:55.634288105
1418,SOUVENIR_SALE,15.0,43,Central Hub,2026-05-21T17:28:55.634410985
1419,SOUVENIR_SALE,15.0,46,Central Hub,2026-05-21T17:28:55.634471333
1420,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.634570507
1421,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.634609540
1422,SOUVENIR_SALE,15.0,6,Central Hub,2026-05-21T17:28:55.634733467
1423,SOUVENIR_SALE,15.0,17,Central Hub,2026-05-21T17:28:55.634820178
1424,SOUVENIR_SALE,15.0,19,Central Hub,2026-05-21T17:28:55.634858214
1425,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.634934146
1426,SOUVENIR_SALE,15.0,23,Central Hub,2026-05-21T17:28:55.635024254
1427,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.635206068
1428,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.635259431
1429,SOUVENIR_SALE,15.0,39,Central Hub,2026-05-21T17:28:55.635268348
1430,SOUVENIR_SALE,15.0,40,Central Hub,2026-05-21T17:28:55.635273756
1431,SOUVENIR_SALE,15.0,46,Central Hub,2026-05-21T17:28:55.635280616
1432,SOUVENIR_SALE,15.0,47,Central Hub,2026-05-21T17:28:55.635286934
1433,SOUVENIR_SALE,15.0,48,Central Hub,2026-05-21T17:28:55.635292113
1434,SOUVENIR_SALE,15.0,49,Central Hub,2026-05-21T17:28:55.635297085
1435,SOUVENIR_SALE,15.0,50,Central Hub,2026-05-21T17:28:55.635303181
1436,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.635345442
1437,SOUVENIR_SALE,15.0,5,Central Hub,2026-05-21T17:28:55.635352457
1438,SOUVENIR_SALE,15.0,8,Central Hub,2026-05-21T17:28:55.635358353
1439,SOUVENIR_SALE,15.0,9,Central Hub,2026-05-21T17:28:55.635363612
1440,SOUVENIR_SALE,15.0,12,Central Hub,2026-05-21T17:28:55.635369400
1441,SOUVENIR_SALE,15.0,15,Central Hub,2026-05-21T17:28:55.635382880
1442,SOUVENIR_SALE,15.0,16,Central Hub,2026-05-21T17:28:55.635389795
1443,SOUVENIR_SALE,15.0,17,Central Hub,2026-05-21T17:28:55.635395182
1444,SOUVENIR_SALE,15.0,18,Central Hub,2026-05-21T17:28:55.635400152
1445,SOUVENIR_SALE,15.0,19,Central Hub,2026-05-21T17:28:55.635405106
1446,SOUVENIR_SALE,15.0,21,Central Hub,2026-05-21T17:28:55.635410259
1447,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.635425584
1448,SOUVENIR_SALE,15.0,29,Central Hub,2026-05-21T17:28:55.635434161
1449,SOUVENIR_SALE,15.0,33,Central Hub,2026-05-21T17:28:55.635441904
1450,SOUVENIR_SALE,15.0,34,Central Hub,2026-05-21T17:28:55.635447958
1451,SOUVENIR_SALE,15.0,37,Central Hub,2026-05-21T17:28:55.635453533
1452,SOUVENIR_SALE,15.0,39,Central Hub,2026-05-21T17:28:55.635458878
1453,SOUVENIR_SALE,15.0,44,Central Hub,2026-05-21T17:28:55.635474670
1454,SOUVENIR_SALE,15.0,46,Central Hub,2026-05-21T17:28:55.635480784
1455,SOUVENIR_SALE,15.0,47,Central Hub,2026-05-21T17:28:55.635487509
1456,SOUVENIR_SALE,15.0,48,Central Hub,2026-05-21T17:28:55.635494498
1457,SOUVENIR_SALE,15.0,49,Central Hub,2026-05-21T17:28:55.635500687
1458,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.635525624
1459,SPA_SERVICE,20.0,2,Bathroom Zone,2026-05-21T17:28:55.635553274
1460,SOUVENIR_SALE,15.0,3,Central Hub,2026-05-21T17:28:55.635564325
1461,SPA_SERVICE,20.0,3,Bathroom Zone,2026-05-21T17:28:55.635570151
1462,SPA_SERVICE,20.0,4,Bathroom Zone,2026-05-21T17:28:55.635576152
1463,SOUVENIR_SALE,15.0,5,Central Hub,2026-05-21T17:28:55.635581454
1464,SPA_SERVICE,20.0,5,Bathroom Zone,2026-05-21T17:28:55.635586865
1465,SOUVENIR_SALE,15.0,6,Central Hub,2026-05-21T17:28:55.635592435
1466,SPA_SERVICE,20.0,8,Bathroom Zone,2026-05-21T17:28:55.635599872
1467,SOUVENIR_SALE,15.0,12,Central Hub,2026-05-21T17:28:55.635608208
1468,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.635627395
1469,SOUVENIR_SALE,15.0,14,Central Hub,2026-05-21T17:28:55.635633874
1470,SOUVENIR_SALE,15.0,15,Central Hub,2026-05-21T17:28:55.635639779
1471,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.635646769
1472,SOUVENIR_SALE,15.0,23,Central Hub,2026-05-21T17:28:55.635652598
1473,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.635659464
1474,SOUVENIR_SALE,15.0,25,Central Hub,2026-05-21T17:28:55.635680578
1475,SOUVENIR_SALE,15.0,28,Central Hub,2026-05-21T17:28:55.635690226
1476,SOUVENIR_SALE,15.0,31,Central Hub,2026-05-21T17:28:55.635699204
1477,SOUVENIR_SALE,15.0,35,Central Hub,2026-05-21T17:28:55.635719395
1478,SOUVENIR_SALE,15.0,37,Central Hub,2026-05-21T17:28:55.635728092
1479,SOUVENIR_SALE,15.0,38,Central Hub,2026-05-21T17:28:55.635734540
1480,SOUVENIR_SALE,15.0,39,Central Hub,2026-05-21T17:28:55.635740369
1481,SOUVENIR_SALE,15.0,40,Central Hub,2026-05-21T17:28:55.635745707
1482,SOUVENIR_SALE,15.0,42,Central Hub,2026-05-21T17:28:55.635751271
1483,SOUVENIR_SALE,15.0,43,Central Hub,2026-05-21T17:28:55.635756691
1484,SOUVENIR_SALE,15.0,49,Central Hub,2026-05-21T17:28:55.635764773
1485,SOUVENIR_SALE,15.0,50,Central Hub,2026-05-21T17:28:55.635770143
1486,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.635783886
1487,SOUVENIR_SALE,15.0,4,Central Hub,2026-05-21T17:28:55.635805121
1488,SOUVENIR_SALE,15.0,9,Central Hub,2026-05-21T17:28:55.635824576
1489,SOUVENIR_SALE,15.0,12,Central Hub,2026-05-21T17:28:55.635831894
1490,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.635843613
1491,SOUVENIR_SALE,15.0,17,Central Hub,2026-05-21T17:28:55.635852411
1492,SOUVENIR_SALE,15.0,19,Central Hub,2026-05-21T17:28:55.635859873
1493,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.635865426
1494,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.635881123
1495,SOUVENIR_SALE,15.0,30,Central Hub,2026-05-21T17:28:55.635892647
1496,SOUVENIR_SALE,15.0,31,Central Hub,2026-05-21T17:28:55.635899469
1497,SOUVENIR_SALE,15.0,35,Central Hub,2026-05-21T17:28:55.635905366
1498,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.635910777
1499,SOUVENIR_SALE,15.0,37,Central Hub,2026-05-21T17:28:55.635916130
1500,SOUVENIR_SALE,15.0,44,Central Hub,2026-05-21T17:28:55.635922881
1501,SOUVENIR_SALE,15.0,45,Central Hub,2026-05-21T17:28:55.635927910
1502,SOUVENIR_SALE,15.0,48,Central Hub,2026-05-21T17:28:55.635935181
1503,SOUVENIR_SALE,15.0,50,Central Hub,2026-05-21T17:28:55.635942346
1504,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.635977467
1505,SOUVENIR_SALE,15.0,11,Central Hub,2026-05-21T17:28:55.635985515
1506,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.635991226
1507,SOUVENIR_SALE,15.0,14,Central Hub,2026-05-21T17:28:55.636001866
1508,SOUVENIR_SALE,15.0,16,Central Hub,2026-05-21T17:28:55.636007889
1509,SOUVENIR_SALE,15.0,18,Central Hub,2026-05-21T17:28:55.636014217
1510,SOUVENIR_SALE,15.0,21,Central Hub,2026-05-21T17:28:55.636020025
1511,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.636026192
1512,SOUVENIR_SALE,15.0,23,Central Hub,2026-05-21T17:28:55.636031581
1513,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.636038010
1514,SOUVENIR_SALE,15.0,25,Central Hub,2026-05-21T17:28:55.636043140
1515,SOUVENIR_SALE,15.0,26,Central Hub,2026-05-21T17:28:55.636048129
1516,SOUVENIR_SALE,15.0,27,Central Hub,2026-05-21T17:28:55.636053269
1517,SOUVENIR_SALE,15.0,29,Central Hub,2026-05-21T17:28:55.636058476
1518,SOUVENIR_SALE,15.0,30,Central Hub,2026-05-21T17:28:55.636063920
1519,SOUVENIR_SALE,15.0,31,Central Hub,2026-05-21T17:28:55.636069086
1520,SOUVENIR_SALE,15.0,32,Central Hub,2026-05-21T17:28:55.636074232
1521,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.636079852
1522,SOUVENIR_SALE,15.0,39,Central Hub,2026-05-21T17:28:55.636085469
1523,SOUVENIR_SALE,15.0,42,Central Hub,2026-05-21T17:28:55.636156998
1524,SOUVENIR_SALE,15.0,43,Central Hub,2026-05-21T17:28:55.636169479
1525,SOUVENIR_SALE,15.0,44,Central Hub,2026-05-21T17:28:55.636175804
1526,SOUVENIR_SALE,15.0,47,Central Hub,2026-05-21T17:28:55.636181625
1527,SOUVENIR_SALE,15.0,48,Central Hub,2026-05-21T17:28:55.636188824
1528,SPA_SERVICE,20.0,1,Bathroom Zone,2026-05-21T17:28:55.636210282
1529,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.636216971
1530,SOUVENIR_SALE,15.0,3,Central Hub,2026-05-21T17:28:55.636224462
1531,SOUVENIR_SALE,15.0,4,Central Hub,2026-05-21T17:28:55.636230195
1532,SOUVENIR_SALE,15.0,5,Central Hub,2026-05-21T17:28:55.636236675
1533,SOUVENIR_SALE,15.0,7,Central Hub,2026-05-21T17:28:55.636243693
1534,SOUVENIR_SALE,15.0,9,Central Hub,2026-05-21T17:28:55.636250621
1535,SOUVENIR_SALE,15.0,12,Central Hub,2026-05-21T17:28:55.636257219
1536,SOUVENIR_SALE,15.0,23,Central Hub,2026-05-21T17:28:55.636265089
1537,SOUVENIR_SALE,15.0,29,Central Hub,2026-05-21T17:28:55.636271625
1538,SOUVENIR_SALE,15.0,30,Central Hub,2026-05-21T17:28:55.636277516
1539,SOUVENIR_SALE,15.0,41,Central Hub,2026-05-21T17:28:55.636285277
1540,SOUVENIR_SALE,15.0,42,Central Hub,2026-05-21T17:28:55.636291555
1541,SOUVENIR_SALE,15.0,43,Central Hub,2026-05-21T17:28:55.636298812
1542,SOUVENIR_SALE,15.0,45,Central Hub,2026-05-21T17:28:55.636307847
1543,SOUVENIR_SALE,15.0,46,Central Hub,2026-05-21T17:28:55.636313644
1544,SOUVENIR_SALE,15.0,49,Central Hub,2026-05-21T17:28:55.636319389
1545,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.636329127
1546,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.636334677
1547,SOUVENIR_SALE,15.0,9,Central Hub,2026-05-21T17:28:55.636341827
1548,SOUVENIR_SALE,15.0,10,Central Hub,2026-05-21T17:28:55.636347676
1549,SOUVENIR_SALE,15.0,12,Central Hub,2026-05-21T17:28:55.636353775
1550,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.636360296
1551,SOUVENIR_SALE,15.0,16,Central Hub,2026-05-21T17:28:55.636365869
1552,SOUVENIR_SALE,15.0,18,Central Hub,2026-05-21T17:28:55.636371911
1553,SOUVENIR_SALE,15.0,19,Central Hub,2026-05-21T17:28:55.636381797
1554,SOUVENIR_SALE,15.0,21,Central Hub,2026-05-21T17:28:55.636387758
1555,SOUVENIR_SALE,15.0,25,Central Hub,2026-05-21T17:28:55.636393698
1556,SOUVENIR_SALE,15.0,27,Central Hub,2026-05-21T17:28:55.636399457
1557,SOUVENIR_SALE,15.0,29,Central Hub,2026-05-21T17:28:55.636404699
1558,SOUVENIR_SALE,15.0,30,Central Hub,2026-05-21T17:28:55.636410541
1559,SOUVENIR_SALE,15.0,33,Central Hub,2026-05-21T17:28:55.636417017
1560,SOUVENIR_SALE,15.0,34,Central Hub,2026-05-21T17:28:55.636422832
1561,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.636428898
1562,SOUVENIR_SALE,15.0,40,Central Hub,2026-05-21T17:28:55.636435306
1563,SOUVENIR_SALE,15.0,41,Central Hub,2026-05-21T17:28:55.636440946
1564,SOUVENIR_SALE,15.0,44,Central Hub,2026-05-21T17:28:55.636446521
1565,SOUVENIR_SALE,15.0,45,Central Hub,2026-05-21T17:28:55.636452385
1566,SOUVENIR_SALE,15.0,50,Central Hub,2026-05-21T17:28:55.636490561
1567,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.636502434
1568,SOUVENIR_SALE,15.0,2,Central Hub,2026-05-21T17:28:55.636509810
1569,SOUVENIR_SALE,15.0,3,Central Hub,2026-05-21T17:28:55.636515882
1570,SOUVENIR_SALE,15.0,4,Central Hub,2026-05-21T17:28:55.636521244
1571,SOUVENIR_SALE,15.0,8,Central Hub,2026-05-21T17:28:55.636527445
1572,SOUVENIR_SALE,15.0,11,Central Hub,2026-05-21T17:28:55.636533111
1573,SOUVENIR_SALE,15.0,14,Central Hub,2026-05-21T17:28:55.636538582
1574,SOUVENIR_SALE,15.0,16,Central Hub,2026-05-21T17:28:55.636543905
1575,SOUVENIR_SALE,15.0,21,Central Hub,2026-05-21T17:28:55.636551883
1576,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.636557341
1577,SOUVENIR_SALE,15.0,23,Central Hub,2026-05-21T17:28:55.636562730
1578,SOUVENIR_SALE,15.0,24,Central Hub,2026-05-21T17:28:55.636567877
1579,SOUVENIR_SALE,15.0,26,Central Hub,2026-05-21T17:28:55.636573258
1580,SOUVENIR_SALE,15.0,27,Central Hub,2026-05-21T17:28:55.636578886
1581,SOUVENIR_SALE,15.0,33,Central Hub,2026-05-21T17:28:55.636585050
1582,SOUVENIR_SALE,15.0,35,Central Hub,2026-05-21T17:28:55.636590290
1583,SOUVENIR_SALE,15.0,42,Central Hub,2026-05-21T17:28:55.636599523
1584,SOUVENIR_SALE,15.0,43,Central Hub,2026-05-21T17:28:55.636604913
1585,SOUVENIR_SALE,15.0,44,Central Hub,2026-05-21T17:28:55.636610369
1586,SOUVENIR_SALE,15.0,49,Central Hub,2026-05-21T17:28:55.636616063
1587,SOUVENIR_SALE,15.0,50,Central Hub,2026-05-21T17:28:55.636621837
1588,SOUVENIR_SALE,15.0,4,Central Hub,2026-05-21T17:28:55.636648233
1589,SOUVENIR_SALE,15.0,6,Central Hub,2026-05-21T17:28:55.636657786
1590,SOUVENIR_SALE,15.0,10,Central Hub,2026-05-21T17:28:55.636664833
1591,SOUVENIR_SALE,15.0,12,Central Hub,2026-05-21T17:28:55.636671008
1592,SOUVENIR_SALE,15.0,13,Central Hub,2026-05-21T17:28:55.636676640
1593,SOUVENIR_SALE,15.0,14,Central Hub,2026-05-21T17:28:55.636682452
1594,SOUVENIR_SALE,15.0,17,Central Hub,2026-05-21T17:28:55.636687915
1595,SOUVENIR_SALE,15.0,22,Central Hub,2026-05-21T17:28:55.636693709
1596,SOUVENIR_SALE,15.0,25,Central Hub,2026-05-21T17:28:55.636701521
1597,SOUVENIR_SALE,15.0,30,Central Hub,2026-05-21T17:28:55.636707474
1598,SOUVENIR_SALE,15.0,33,Central Hub,2026-05-21T17:28:55.636712946
1599,SOUVENIR_SALE,15.0,35,Central Hub,2026-05-21T17:28:55.636718211
1600,SOUVENIR_SALE,15.0,36,Central Hub,2026-05-21T17:28:55.636723260
1601,SOUVENIR_SALE,15.0,38,Central Hub,2026-05-21T17:28:55.636728546
1602,SOUVENIR_SALE,15.0,39,Central Hub,2026-05-21T17:28:55.636733573
1603,SOUVENIR_SALE,15.0,40,Central Hub,2026-05-21T17:28:55.636738724
1604,SOUVENIR_SALE,15.0,41,Central Hub,2026-05-21T17:28:55.636744468
1605,SOUVENIR_SALE,15.0,42,Central Hub,2026-05-21T17:28:55.636749791
1606,SOUVENIR_SALE,15.0,48,Central Hub,2026-05-21T17:28:55.636772852
1607,SOUVENIR_SALE,15.0,50,Central Hub,2026-05-21T17:28:55.636784389
1608,SOUVENIR_SALE,15.0,1,Central Hub,2026-05-21T17:28:55.636798201
